id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director,keywords,woman director,independent film,murder,based on novel,musical,sex,violence,nudity,biography,revenge,suspense,love,female nudity,sport,police,Martin Scorsese,Ang Lee,Steven Spielberg
19912,40000000,0.105263158,7.602059991," Horror, Mystery",8.805723,0.016083854,8/26/2009,186167139,0.066775276,8.269903025,82,0.229773463,The Final Destination,5.4,0.54,851,0.060461812,Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb, Krista Allen, Andrew Fiscella,David R. Ellis,"[car race, dying and death, plan, stock-car-race, car crash, premonition, gore, vision]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22794,100000000,0.263157895,8," Animation, Comedy, Family",11.665693,0.021307655,9/17/2009,242988466,0.087156208,8.385585659,90,0.25566343,Cloudy with a Chance of Meatballs,6.5,0.65,1799,0.127815275,Bill Hader, Anna Faris, James Caan, Mr. T, Benjamin Bratt, Bruce Campbell,"Phil Lord, Christopher Miller","[weather, food, science]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18724,88000,0.000231579,4.944482672," Horror, Science Fiction",3.559789,0.006502035,5/19/1958,480000,0.000172168,5.681241237,65,0.174757282,Attack of the 50 Foot Woman,4.8,0.48,30,0.002131439,Allison Hayes, William Hudson, Yvette Vickers, Roy Gordon, George Douglas, Otto Waldis,Nathan H. Juran,"[revenge, alien, b movie, cheating husband, violence, woman, giant, chrysler imperial]",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
16873,4000000,0.010526316,6.602059991," Action, Adventure, Animation, Science Fiction",6.737142,0.012305543,9/6/2007,6101046,0.002188351,6.785404299,85,0.239482201,Battle for Terra,6,0.6,98,0.0069627,Evan Rachel Wood, Brian Cox, James Garner, Chris Evans, Danny Glover, Amanda Peet,Aristomenis Tsirbas,"[mutiny, cave, chase, invasion, surrealism, robot, air battle, pacifist, council]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25643,18000000,0.047368421,7.255272505," Drama, Romance",10.279603,0.01877593,9/18/2009,36133014,0.012960353,7.557904189,109,0.317152104,Love Happens,5.6,0.56,188,0.013357016,Aaron Eckhart, Jennifer Aniston, Judy Greer, Martin Sheen, Deirdre Blades, John Carroll Lynch,Brandon Camp,"[hotel, florist, forest, grief, seminar, motivational speaker]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23827,15000,3.95E-05,4.176091259," Horror, Mystery",12.706424,0.023208575,9/14/2007,193355800,0.069353738,8.286357204,86,0.242718447,Paranormal Activity,5.9,0.59,1351,0.09598579,Katie Featherston, Micah Sloat, Mark Fredrichs, Amber Armstrong, Ashley Palmer,,"Oren Peli,  ","[haunting, psychic, entity, demonic possession, found footage]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22717,75,1.97E-07,1.875061263," Action, Comedy, Crime, Thriller",4.450762,0.008129418,9/18/2009,134,4.77E-08,2.127104798,129,0.381877023,Wanted,5.2,0.52,32,0.002273535,Salman Khan, Ayesha Takia, Mahesh Manjrekar, Prakash Raj, Vinod Khanna, Govind Namdeo,Prabhu Deva,[gang war],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23128,0.0001,0,0,Documentary,12.492389,0.022817635,7/31/2009,1162422,0.000416942,6.065363821,92,0.262135922,The Cove,7.9,0.79,241,0.017122558,Joe Chisholm, Mandy-Rae Cruikshank, Charles Hambleton, Simon Hutchins, Kirk Krack, Isabel Lucas,Louie Psihoyos,"[japan, ocean, dolphin, nationalism, suffering, dying and death, whaling, expose, fishing boat, activist, cove]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12573,7000000,0.018421053,6.84509804," Comedy, Drama",7.971424,0.014559988,10/2/2009,31430334,0.011273575,7.497348996,105,0.30420712,A Serious Man,6.6,0.66,492,0.034955595,Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick, Aaron Wolff, Jessica McManus,,"[professor, dark comedy, telephone call, aftercreditsstinger, 1960s]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28053,6000000,0.015789474,6.77815125," Drama, Comedy",7.016044,0.012814964,3/6/2009,6670712,0.002392681,6.824172191,104,0.300970874,City Island,6.9,0.69,114,0.008099467,Andy García, Julianna Margulies, Steven Strait, Dominik García-Lorido, Ezra Miller, Alan Arkin,,"[secret, fetishism, stripper, family secrets, convict, chubby woman, extramarital affair]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22798,15000000,0.039473684,7.176091259,Drama,14.511442,0.026505482,9/13/2009,16633035,0.005966012,7.220971501,111,0.323624595,Whip It,6.7,0.67,366,0.026003552,Ellen Page, Alia Shawkat, Kristen Wiig, Drew Barrymore, Shannon Eagen, Landon Pigg,Drew Barrymore,"[sport, roller derby, duringcreditsstinger, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23082,18500000,0.048684211,7.267171728," Comedy, Romance, Fantasy",7.087161,0.012944861,9/13/2009,31912793,0.011446625,7.503964815,100,0.28802589,The Invention of Lying,6,0.6,523,0.037158082,Ricky Gervais, Jennifer Garner, Jonah Hill, Louis C.K., Jeffrey Tambor, Fionnula Flanagan,Matthew Robinson,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62635,0.0001,0,0," Documentary, Foreign",0.110592,0.000201997,6/7/2009,302000,0.000108322,5.480006943,102,0.294498382,Unmistaken Child,4.7,0.47,3,0.000213144,Tenzin Zopa,,,,,,Nati Baratz,[independent film],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19959,80000000,0.210526316,7.903089987," Action, Science Fiction, Thriller",16.211937,0.029611475,9/24/2009,122444772,0.043919047,8.087940247,89,0.252427184,Surrogates,5.9,0.59,1219,0.08660746,Bruce Willis, Radha Mitchell, Rosamund Pike, James Cromwell, Ving Rhames, Helena Mattsson,,"[clone, dystopia]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19908,23600000,0.062105263,7.372912003," Comedy, Horror",11.063029,0.020206876,10/7/2009,102391382,0.036726206,8.010263405,88,0.249190939,Zombieland,7.2,0.72,3655,0.259680284,Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin, Amber Heard, Bill Murray,Ruben Fleischer,"[washington d.c., sister sister relationship, post-apocalyptic, road trip, blood splatter, parody, survival, zombie, violence, survival horror, amusement park, twinkie, body count, zombification, disposing of a dead body, bitten on the arm, loner, aftercreditsstinger, zombie apocalypse, fear of clowns]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26688,12500000,0.032894737,7.096910013," Horror, Mystery, Thriller",5.010852,0.009152435,9/9/2009,27206120,0.009758415,7.434666609,101,0.291262136,Sorority Row,5.3,0.53,179,0.012717584,Rumer Willis, Briana Evigan, Jamie Chung, Leah Pipes, Teri Andrzejewski, Adam Berry,Stewart Hendler,"[female nudity, graduation, serial killer, blood, slasher, killer, horror movie remade, sorority house, axe]",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24684,7500000,0.019736842,6.875061263," Drama, Romance",8.593196,0.015695669,10/29/2009,26096852,0.009360537,7.416588123,100,0.28802589,An Education,6.9,0.69,423,0.030053286,Carey Mulligan, Olivia Williams, Peter Sarsgaard, Alfred Molina, Cara Seymour, Dominic Cooper,Lone Scherfig,"[adolescence, age difference, parent child relationship, self-discovery, coming of age, love affair, youth, family, woman director, teaching the ways of the world, love and romance, teenage life]",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18710,970000,0.002552632,5.986771734," Crime, Drama",3.669545,0.006702507,4/16/1975,2000000,0.000717369,6.301029996,101,0.291262136,Capone,6,0.6,16,0.001136767,Ben Gazzara, Harry Guardino, Susan Blakely, Sylvester Stallone, John Cassavetes, Frank Campanella,Steve Carver,"[chicago, prohibition, bodyguard, rise and fall, revenge, murder, bootlegging, gangster, vendetta, bribe]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19899,70000000,0.184210526,7.84509804," Comedy, Romance",15.152577,0.027676529,9/19/2009,171844840,0.061638089,8.235136496,113,0.330097087,Couples Retreat,5.3,0.53,601,0.042699822,Vince Vaughn, Malin Åkerman, Jason Bateman, Kristen Bell, Jon Favreau, Ken Jeong,Peter Billingsley,"[island, married couple, yoga, tahiti, couples therapy, beautiful woman, tropical, aftercreditsstinger, duringcreditsstinger, french polynesia, polynésie française]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23706,15000000,0.039473684,7.176091259,Comedy,9.288013,0.016964768,9/4/2009,40105542,0.014385238,7.60320439,99,0.284789644,All About Steve,4.7,0.47,302,0.021456483,Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong, DJ Qualls, Howard Hesseman,Phil Traill,"[blind date, eccentric, aftercreditsstinger, crossword puzzle, mine shaft]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11807,2300000,0.006052632,6.361727836," Drama, Comedy, Romance",3.959411,0.007231954,10/26/2007,4600000,0.001649949,6.662757832,145,0.433656958,Jab We Met,7.2,0.72,55,0.003907638,Shahid Kapoor, Kareena Kapoor, Saumya Tandon, Tarun Arora, Dara Singh, Pavan Malhotra,Imtiaz Ali,"[unexpected happiness, calamity, train, india]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,0.0001,0,0,Drama,1.484109,0.002710757,10/30/1991,138000,4.95E-05,5.139879086,158,0.475728155,Van Gogh,6.6,0.66,17,0.001207815,Jacques Dutronc, Alexandra London, Bernard Le Coq, Gérard Séty, Corinne Bourdon, Elsa Zylberstein,Maurice Pialat,"[brother brother relationship, dying and death, biography, drawing and painting]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16523,100000000,0.263157895,8," Family, Fantasy",12.36223,0.022579896,10/16/2009,100086793,0.035899586,8.000376774,101,0.291262136,Where the Wild Things Are,6.4,0.64,580,0.041207815,Max Records, Catherine Keener, Lauren Ambrose, James Gandolfini, Forest Whitaker, Mark Ruffalo,Spike Jonze,"[creature, lying, overflowing with imagination, {'id': 207597, 'name': ""children's perspectives""}]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43990,0.0001,0,0,Drama,0.882065,0.00161111,5/5/1989,1247946,0.000447619,6.096195793,116,0.339805825,Lost Angels,6.5,0.65,6,0.000426288,Donald Sutherland, Adam Horovitz, Amy Locane, Don Bloomfield, Celia Weston, Graham Beckel,Sound ,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22803,53000000,0.139473684,7.72427587," Drama, Crime, Thriller",16.639047,0.030391601,10/15/2009,126690726,0.045442006,8.102744825,109,0.317152104,Law Abiding Citizen,7.2,0.72,1522,0.108134991,Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill, Leslie Bibb, Michael Irby,,"[tattoo, secret passage, baseball bat, deal, explosion, justice, district attorney, courtroom, vigilantism]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24238,590235,0.00155325,5.771024959," Animation, Comedy, Drama",8.888393,0.016234853,2/9/2009,1725381,0.000618867,6.236885011,92,0.262135922,Mary and Max,7.8,0.78,596,0.042344583,Toni Collette, Philip Seymour Hoffman, Eric Bana, Barry Humphries, Bethany Whitmore, Renée Geyer,Adam Elliot,"[chocolate, birthmark, only child, approach, australia, friendship bracelet, stop motion, neighbor, phone book, correspondence, pen pal]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22947,25000000,0.065789474,7.397940009," Drama, Romance",8.338562,0.015230574,9/5/2009,163670000,0.0587059,8.213969082,109,0.317152104,Up in the Air,6.7,0.67,1246,0.088525755,George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman, Melanie Lynskey, Sam Elliott,,"[suitcase, business, omaha, on the road, downsizing, cross country, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22804,11000000,0.028947368,7.041392685," Horror, Mystery",17.360894,0.031710071,10/22/2009,68233629,0.024474348,7.83399847,90,0.25566343,Saw VI,6,0.6,755,0.053641208,Tobin Bell, Costas Mandylor, Betsy Russell, Mark Rolston, Peter Outerbridge, Shawnee Smith,Kevin Greutert,[aftercreditsstinger],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22821,8000000,0.021052632,6.903089987," Action, Thriller, Crime",8.051448,0.014706154,11/24/2009,10629321,0.003812573,7.026505523,118,0.346278317,The Boondock Saints II: All Saints Day,5.8,0.58,264,0.018756661,Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr, Julie Benz, Peter Fonda,"Troy Duffy, Epk","[boston, sheep, friendship, sequel, revenge, ireland]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14968,8,2.11E-08,0.903089987," War, Comedy, Drama, History",4.222195,0.007711935,8/4/2005,33579813,0.01204456,7.526078273,133,0.394822006,Welcome to Dongmakgol,7.7,0.77,49,0.00348135,Jung Jae-young, Seo Jae-kyeong, Ryu Deok-hwan, Steve Taschler, Shin Ha-kyun, Yoo Seung-mok,Park Kwang-hyun,"[village, korea, soldier]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,40000000,0.105263158,7.602059991," Adventure, Animation, Comedy, Family",8.695893,0.015883247,10/23/2009,46471023,0.016668438,7.667182233,87,0.245954693,Fantastic Mr. Fox,7.5,0.75,1206,0.085683837,George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray, Wallace Wolodarsky, Eric Chase Anderson,Wes Anderson,"[fox, tree, peasant, revenge, cider, tale, farm life]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38984,0.0001,0,0," Drama, Romance",2.277923,0.004160677,12/30/2009,5753490,0.002063688,6.759931363,120,0.352750809,Coco Chanel & Igor Stravinsky,6.1,0.61,36,0.002557726,Anna Mouglalis, Mads Mikkelsen, Natacha Lindinger, Elena Morozova, Grigori Manoukov, Radivoje Bukvić,,[duringcreditsstinger],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17979,200000000,0.526315789,8.301029996," Animation, Drama",12.869273,0.023506022,11/4/2009,325233863,0.116656361,8.512195758,96,0.275080906,A Christmas Carol,6.6,0.66,1137,0.080781528,Gary Oldman, Jim Carrey, Steve Valentine, Daryl Sabara, Sage Ryan, Amber Gainey Meade,Robert Zemeckis,"[holiday, based on novel, victorian england, money, christmas eve, scrooge, christmas carol, ghost, lesson, charles dickens, christmas]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24293,9000000,0.023684211,6.954242509," Action, Drama, Fantasy",5.074153,0.009268056,3/17/2009,16000000,0.005738952,7.204119983,128,0.378640777,Goemon,6.8,0.68,37,0.002628774,Yosuke Eguchi, Ryoko Hirosue, Takao Osawa, Jun Kaname, Mikijiro Hira, Masatō Ibu,Kazuaki Kiriya,"[samurai, hero, katana, sword, ninja]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14161,200000000,0.526315789,8.301029996," Action, Adventure, Science Fiction",16.698628,0.030500427,10/10/2009,769653595,0.276062852,8.886295302,158,0.475728155,2012,5.6,0.56,4994,0.354813499,John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandie Newton, Oliver Platt, Tom McCarthy,"Chef, Pascal Dagorne","[civilization, natural disaster, end of the world, disaster, apocalypse, destruction, volcanic eruption, mayan, ark, solar, destruction  of mankind]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22825,30000000,0.078947368,7.477121255," Thriller, Science Fiction",10.424946,0.019041402,9/17/2009,33333531,0.011956222,7.522881321,115,0.336569579,The Box,5.4,0.54,610,0.043339254,Cameron Diaz, James Marsden, Frank Langella, Michael Zegen, James Rebhorn, Holmes Osborne,Richard Kelly,"[experiment, homicide, key, sacrifice, research, test, decision, police, control, stalker, murder, alien, gift, conspiracy, money, scientist, violence, button, stranger, box]",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22824,10000000,0.026315789,7," Mystery, Science Fiction, Thriller",13.751992,0.025118329,11/6/2009,42333295,0.015184298,7.626682073,98,0.281553398,The Fourth Kind,5.8,0.58,451,0.032042629,Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson, Enzo Cilenti, Elias Koteas,"Olatunde Osunsanmi, Makeup Artist,  Tatyana , Tita,  Sleptsova","[brother sister relationship, wheelchair, hypnosis, investigation, cover-up, ufo, alaska, disappearance, hospital, alien abduction, patient, psychotherapy, fake documentary, based on supposedly true story, nome alaska, faked footage, audio cassette, ancient astronaut, anchorage alaska, police fake, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25793,10000000,0.026315789,7,Drama,8.293548,0.015148355,11/6/2009,47536959,0.017050772,7.677031396,110,0.32038835,Precious,6.9,0.69,426,0.03026643,Gabourey Sidibe, Paula Patton, Mariah Carey, Lenny Kravitz, Sherri Shepherd, Stephanie Andujar,Lee Daniels,"[aids, illiteracy, song, unwillingly pregnant, balloon, school, crying, motorcycle]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18239,50000000,0.131578947,7.698970004," Adventure, Fantasy, Drama, Romance",30.121292,0.055017233,3/15/2009,709827462,0.254604143,8.851152797,130,0.385113269,The Twilight Saga: New Moon,5.6,0.56,2518,0.178898757,Kristen Stewart, Robert Pattinson, Taylor Lautner, Billy Burke, Ashley Greene, Jackson Rathbone,Chris Weitz,"[moon, cinema, vampire, werewolf, fang vamp]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22832,40000000,0.105263158,7.602059991," Action, Crime, Thriller",9.163897,0.016738067,9/29/2009,60462347,0.021686909,7.781485001,99,0.284789644,Ninja Assassin,6.2,0.62,384,0.027282416,Rain, Naomie Harris, Sung Kang, Randall Duk Kim, Rick Yune, Yuki Iwamoto,"James McTeigue,  Production Design,  Graham , Grace,  Walker","[assassination, assassin, ninja fighter, revenge, ninja, ninjutsu]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33273,5700000,0.015,6.755874856," Action, Thriller, Drama",8.075698,0.014750447,11/6/2009,19300483,0.006922785,7.285568177,110,0.32038835,Cell 211,7.3,0.73,288,0.020461812,Luis Tosar, Alberto Ammann, Antonio Resines, Carlos Bardem, Félix Cubero, Marta Etura ,,"[prison cell, penitentiary, prison guard, walkie talkie, prison riot, surveillance camera, wrist slitting, forced to strip, flashback, gagged]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,26000000,0.068421053,7.414973348," Drama, Thriller, War",9.108917,0.016637645,1/27/2009,43318349,0.015537622,7.636671896,104,0.300970874,Brothers,6.8,0.68,650,0.046181172,Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard, Mare Winningham, Bailee Madison,,"[brother brother relationship, brother-in-law, loss of husband, war in afghanistan, sister-in-law]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22881,29000000,0.076315789,7.462397998,Drama,12.753109,0.023293846,11/20/2009,309208309,0.110908243,8.490251156,129,0.381877023,The Blind Side,7.2,0.72,1626,0.115523979,Sandra Bullock, Quinton Aaron, Kathy Bates, Tim McGraw, Jae Head, Lily Collins,,"[american football, adoption, education, private school, sport, american football player, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22949,35000000,0.092105263,7.544068044," Comedy, Family",9.52295,0.017393886,11/24/2009,92219310,0.033077641,7.964821868,88,0.249190939,Old Dogs,5.2,0.52,215,0.015275311,Robin Williams, John Travolta, Seth Green, Justin Long, Matt Dillon, Kelly Preston,,"[japanese, camp, best friend, co-worker, kids, duringcreditsstinger, sports marketing firm]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16866,70000000,0.184210526,7.84509804," Science Fiction, Animation, Family, Comedy, Adventure",10.44244,0.019073356,11/19/2009,104945765,0.037642424,8.020964918,91,0.258899676,Planet 51,5.6,0.56,573,0.04071048,Dwayne Johnson, Seann William Scott, Jessica Biel, Justin Long, Gary Oldman, John Cleese,"Jorge Blanco, Javier Abad, Marcos Martínez","[flying saucer, alien life-form, spaceship, alien, alien planet, planet, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22954,60000000,0.157894737,7.77815125," Drama, History",9.109838,0.016639327,12/10/2009,122233971,0.043843436,8.087191921,134,0.398058252,Invictus,7,0.7,1150,0.081705151,Morgan Freeman, Matt Damon, Tony Kgoroge, Patrick Mofokeng, Matt Stern, Julian Lewis Jones,Clint Eastwood,"[stadium, south africa, apartheid, nelson mandela, sport, nation, rugby, president, racism, poverty, celebration, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10198,105000000,0.276315789,8.021189299," Romance, Family, Animation, Music",16.616517,0.03035045,12/8/2009,267045765,0.095785189,8.426585695,97,0.278317152,The Princess and the Frog,6.7,0.67,1293,0.091865009,Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, Jim Cummings,,"[based on novel, voodoo, kiss, princess, animation, cajun, firefly, based on fairy tale, duringcreditsstinger, big dreams, frog prince, charlatan]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,20000000,0.052631579,7.301029996," Action, Crime, Drama, Thriller",9.951662,0.018176938,12/4/2009,22942221,0.00822902,7.360635459,88,0.249190939,Armored,5.5,0.55,211,0.014991119,Columbus Short, Laurence Fishburne, Skeet Ulrich, Amaury Nolasco, Matt Dillon, Jean Reno,Nimród Antal,"[robbery, homeless person, bank, armored car, truck, heist]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37190,0.0001,0,0," Horror, Comedy",2.589745,0.004730227,12/4/2009,263941,9.47E-05,5.421506858,92,0.262135922,Transylmania,4.1,0.41,17,0.001207815,Oren Skoog, Patrick Casey, Jennifer Lyons, Tony Denman, Patrick Cavanaugh, Paul Hansen Kim,"David Hillenbrand, Scott Hillenbrand,  ","[female nudity, witch, vampire, strip club, sequel, vampire slayer, blood bank]",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24438,58000000,0.152631579,7.763427994,Comedy,7.323405,0.013376366,12/17/2009,85280250,0.030588708,7.930848465,103,0.297734628,Did You Hear About the Morgans?,5.1,0.51,281,0.019964476,Hugh Grant, Sarah Jessica Parker, Mary Steenburgen, Sam Elliott, Natalia Klimas, Kim Shaw,Marc Lawrence,"[witness protection, comedy, duringcreditsstinger]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19995,237000000,0.623684211,8.374748346," Action, Adventure, Fantasy, Science Fiction",185.070892,0.33803625,12/10/2009,2787965087,1,9.445287331,162,0.488673139,Avatar,7.2,0.72,12114,0.860674956,Sam Worthington, Zoe Saldana, Sigourney Weaver, Stephen Lang, Michelle Rodriguez, Giovanni Ribisi,"Conceptual Design, Seth Engstrom","[culture clash, future, space war, space colony, society, space travel, futuristic, romance, space, alien, tribe, alien planet, cgi, marine, soldier, battle, love affair, anti war, power relations, mind and soul, 3d]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22897,85000000,0.223684211,7.929418926," Comedy, Romance",9.083133,0.01659055,12/23/2009,219103655,0.078589095,8.340649622,121,0.355987055,It's Complicated,6.2,0.62,370,0.026287744,Meryl Streep, Alec Baldwin, Steve Martin, John Krasinski, Lake Bell, Mary Kay Place,Nancy Meyers,"[graduation, ex husband, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,90000000,0.236842105,7.954242509," Action, Adventure, Crime, Mystery",15.68604,0.028650912,12/23/2009,524028679,0.18796099,8.719355056,128,0.378640777,Sherlock Holmes,7,0.7,5883,0.417975133,Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong, Eddie Marsan, Robert Maillet,"Guy Ritchie, ScreenScreen","[detective, scotland yard, coffin, black magic, arrest, partner, sherlock holmes, murder, steampunk, pentagram, clue]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25196,7000000,0.018421053,6.84509804," Drama, Music, Romance",9.347931,0.01707421,12/16/2009,39462438,0.014154566,7.596183913,112,0.326860841,Crazy Heart,6.8,0.68,279,0.01982238,Jeff Bridges, Maggie Gyllenhaal, Colin Farrell, Robert Duvall, Paul Herman, Tom Bower,Scott Cooper,"[taxi, country music, journalist, guitar, bar, musician, alcoholism, independent film, singer, memory, texan, alcoholic, drink, guilt, biscuit]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23398,75000000,0.197368421,7.875061263," Comedy, Family, Animation, Fantasy, Music",9.909961,0.01810077,12/21/2009,443140005,0.158947473,8.646540958,88,0.249190939,Alvin and the Chipmunks: The Squeakquel,5.3,0.53,688,0.048880995,Zachary Levi, David Cross, Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney,"Betty Thomas, Animation,  Guy Bar, ely,  Julie D, Antoni","[chipmunk, cgi, based on tv series, aftercreditsstinger, duringcreditsstinger, woman director]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15772,4700000,0.012368421,6.672097858,Drama,2.925476,0.005343448,1/12/2007,31000000,0.011119221,7.491361694,166,0.501618123,Guru,6.7,0.67,24,0.001705151,Abhishek Bachchan, Aishwarya Rai Bachchan, Mithun Chakraborty, Madhavan, Vidya Balan, Arya Babbar,"Mani Ratnam,  ","[industrialist, biography, tycoon, idealism, rise to power]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40494,4000000,0.010526316,6.602059991,Drama,1.801071,0.003289696,5/30/1956,14400000,0.005165057,7.158362492,105,0.30420712,Trapeze,6.4,0.64,23,0.001634103,Burt Lancaster, Tony Curtis, Gina Lollobrigida, Katy Jurado, Thomas Gomez, Johnny Puleo,"Carol Reed, Brien","[circus, trapeze artist]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,0.0001,0,0," Action, Drama, Horror, Science Fiction, Thriller",8.153954,0.014893383,9/4/2009,5802422,0.002081239,6.763609311,84,0.236245955,Carriers,5.8,0.58,288,0.020461812,Lou Taylor Pucci, Chris Pine, Piper Perabo, Emily VanCamp, Christopher Meloni, Kiernan Shipka,"Àlex Pastor, David Pastor","[beach, desperation, infection, survival, biohazard, disease, trust, virus, pandemic]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14159,0.0001,0,0," Drama, Romance, Foreign",5.097788,0.009311226,11/30/2007,3800000,0.001363001,6.579783597,146,0.436893204,Aaja Nachle,6,0.6,10,0.00071048,Madhuri Dixit, Konkona Sen Sharma, Kunal Kapoor, Akshaye Khanna, Divya Dutta, Irrfan Khan,Anil Mehta,"[underdog, dance performance, stage show, love]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
